FT,vel5,vel10,vel15,vel30,vel60,acc5,acc10,acc15,acc30,acc60,stoch12,stochDiff6012,RSIhl_diff,RSIhl_diffROC,YM_diff,NQ_diff,FT,vol,vol10,vol15,vol30,vol60,volD10,volD15,volD30,volD60,volNQdiff,volYMdiff,vpm5,vpm10,vpm15,vpm30,vpm60,FT,ToD,DoW,MO,DIR,MOVE
1728255000000,-0.0129,-0.0129,-0.0072,-0.005,0.0111,-0.0,-0.028,-0.0043,-0.0323,0.0155,66.0377,-3.8261,2.1992,-1.7956,0.0059,-0.0081,1728255000000,464,428.0,424.0,640.8333,1642.0,8.4112,9.434,-27.5943,-71.7418,6.0861,2.7487,-0.0016,-0.0018,-0.001,-0.0005,0.0004,1728255000000,1130,1,0,dn,mv
1728255300000,0.0215,0.0043,-0.0014,-0.0079,0.0133,0.0345,0.0086,0.0129,-0.0424,0.0194,61.7647,-2.1065,1.9696,-0.2295,-0.0005,0.013,1728255300000,321,392.5,392.3333,631.8333,1057.5,-18.2166,-18.1818,-49.1955,-69.6454,-2.5233,-89.5624,0.0039,0.0006,-0.0002,-0.0007,0.0007,1728255300000,1135,1,0,up,nm
1728255600000,0.0474,0.0345,0.0187,0.0122,0.0039,0.0258,0.0474,0.0129,0.0165,-0.0054,90.9091,4.1134,-1.4977,-3.4673,-0.0193,0.0292,1728255600000,922,621.5,569.0,539.8333,716.25,48.3508,62.0387,70.7935,28.726,-1.2088,46.2901,0.003,0.0032,0.0019,0.0013,0.0003,1728255600000,1140,1,0,up,nm
1728255900000,-0.0172,0.0151,0.0172,0.005,0.0,-0.0646,0.0108,0.0244,0.01,-0.0093,72.7273,1.8519,1.7185,3.2162,0.0149,-0.0186,1728255900000,492,707.0,578.3333,501.1667,665.9167,-30.4102,-14.928,-1.8291,-26.1169,0.8344,44.3451,-0.002,0.0012,0.0017,0.0006,0.0,1728255900000,1145,1,0,dn,mv
1728256200000,0.0086,-0.0043,0.0129,0.0057,-0.0007,0.0258,-0.0388,0.0144,0.0129,-0.0115,81.8182,3.2326,2.9662,1.2477,-0.0063,0.0173,1728256200000,258,375.0,557.3333,474.8333,614.4167,-31.2,-53.7081,-45.6651,-58.009,-2.3668,21.8508,0.0019,-0.0007,0.0013,0.0007,-0.0001,1728256200000,1150,1,0,up,mv
1728256500000,-0.0129,-0.0022,-0.0072,0.0057,-0.0014,-0.0215,-0.0172,-0.0258,0.0144,-0.0137,68.1818,1.755,1.9371,-1.0291,-0.0011,-0.0056,1728256500000,266,262.0,338.6667,453.8333,554.4167,1.5267,-21.4567,-41.3882,-52.0216,8.1301,23.6604,-0.0028,-0.0005,-0.0012,0.0007,-0.0002,1728256500000,1155,1,0,dn,nm
1728256800000,-0.0431,-0.028,-0.0158,0.0007,-0.0022,-0.0301,-0.0237,-0.033,0.0057,-0.0111,22.7273,-3.7974,-2.8711,-4.8082,0.0243,-0.0298,1728256800000,387,326.5,303.6667,441.0,540.9167,18.5299,27.4424,-12.2449,-28.4548,-55.2889,23.1086,-0.0065,-0.005,-0.003,0.0001,-0.0002,1728256800000,1160,1,0,dn,nm
1728257100000,0.0086,-0.0172,-0.0158,-0.0014,-0.0047,0.0517,-0.0151,-0.0287,0.0065,-0.0169,31.8182,-1.9231,3.9921,6.8632,-0.018,0.0124,1728257100000,334,360.5,329.0,443.1667,537.5,-7.3509,1.5198,-24.6333,-37.8605,-33.9979,-2.3119,0.0015,-0.0028,-0.0028,-0.0002,-0.0005,1728257100000,1165,1,0,up,nm
1728257400000,0.0043,0.0065,-0.01,-0.0086,0.0018,-0.0043,0.0344,-0.0029,-0.0208,-0.0061,38.0952,-1.5779,2.9079,-1.0842,0.0121,-0.0179,1728257400000,296,315.0,339.0,338.8333,439.3333,-6.0317,-12.6844,-12.6414,-32.6252,-0.2999,-9.4156,0.0008,0.0012,-0.0017,-0.0015,0.0002,1728257400000,1170,1,0,up,mv
1728257700000,-0.0043,0.0,0.0029,-0.0065,-0.0007,-0.0086,0.0172,0.0187,-0.0115,-0.0108,30.0,-2.3191,2.8977,-0.0102,-0.0051,0.0092,1728257700000,195,245.5,275.0,289.3333,395.25,-20.5703,-29.0909,-32.6037,-50.6641,-0.0875,-6.5167,-0.0013,0.0,0.0006,-0.0013,-0.0001,1728257700000,1175,1,0,dn,nm
1728258000000,-0.0129,-0.0086,-0.0043,-0.01,-0.0022,-0.0086,-0.0151,0.0115,-0.0158,-0.0147,15.0,-3.8254,2.8977,0.0,0.0036,-0.0031,1728258000000,260,227.5,250.3333,289.6667,382.25,14.2857,3.8615,-10.2417,-31.9817,27.8397,-9.552,-0.0029,-0.0022,-0.001,-0.002,-0.0003,1728258000000,1180,1,0,dn,nm
1728258300000,-0.0215,-0.0172,-0.0129,-0.0115,-0.0029,-0.0086,-0.0172,-0.0029,-0.0172,-0.0162,12.0,-6.4451,-1.4299,-4.3277,0.0098,-0.0229,1728258300000,600,430.0,351.6667,345.3333,399.5833,39.5349,70.6161,73.7452,50.1564,-12.8625,-0.5565,-0.0021,-0.0023,-0.0021,-0.0019,-0.0004,1728258300000,1185,1,0,dn,nm
1728258600000,0.0086,-0.0065,-0.0086,-0.0029,-0.0011,0.0302,0.0022,-0.0115,-0.0036,-0.0122,20.0,-5.0461,3.1391,4.569,-0.0086,0.0062,1728258600000,237,418.5,365.6667,320.3333,380.6667,-43.3692,-35.1869,-26.0146,-37.7408,-11.9378,-27.7095,0.0021,-0.0009,-0.0014,-0.0005,-0.0002,1728258600000,1190,1,0,up,mv
1728258900000,-0.0129,-0.0022,-0.0086,-0.0065,-0.0039,-0.0215,0.0151,-0.0043,-0.005,-0.0172,8.0,-6.2969,0.4602,-2.6788,0.0059,-0.0081,1728258900000,486,361.5,441.0,345.6667,394.4167,34.4398,10.2041,40.5979,23.2199,31.2015,62.9508,-0.0015,-0.0003,-0.0011,-0.0011,-0.0006,1728258900000,1195,1,0,dn,mv
1728259200000,-0.0302,-0.0215,-0.0115,-0.0122,-0.0104,-0.0172,-0.0151,0.0014,-0.0036,-0.0144,14.2857,-9.0886,-6.767,-7.2272,0.002,0.0005,1728259200000,1604,1045.0,775.6667,563.6667,451.25,53.4928,106.7899,184.5653,255.4571,71.7341,36.7921,-0.0011,-0.0012,-0.0009,-0.0013,-0.0013,1728259200000,1200,1,0,dn,mv
1728259500000,-0.0431,-0.0366,-0.0287,-0.0187,-0.0126,-0.0129,-0.0345,-0.0201,-0.0122,-0.0126,4.878,-13.3987,-2.0501,4.7169,0.022,-0.0286,1728259500000,1322,1463.0,1137.3333,751.5,520.4167,-9.6377,16.2368,75.9148,154.0272,17.7753,-82.501,-0.0019,-0.0015,-0.0015,-0.0014,-0.0014,1728259500000,1205,1,0,dn,nm
1728259800000,-0.0216,-0.0323,-0.0316,-0.0201,-0.0151,0.0215,-0.0108,-0.023,-0.0101,-0.0144,2.3256,-14.3073,0.6048,2.655,0.0145,0.0092,1728259800000,823,1072.5,1249.6667,845.3333,567.5,-23.2634,-34.1424,-2.642,45.022,-8.8298,32.5693,-0.0015,-0.0017,-0.0015,-0.0014,-0.0015,1728259800000,1210,1,0,dn,nm
1728260100000,0.0043,-0.0086,-0.0201,-0.0158,-0.0136,0.0259,0.028,-0.0086,-0.0043,-0.0122,9.5238,-16.28,-0.0161,-0.6209,-0.016,0.0031,1728260100000,904,863.5,1016.3333,896.0,620.6667,4.6902,-11.0528,0.8929,45.6498,-14.6739,-28.6669,0.0003,-0.0006,-0.0011,-0.001,-0.0013,1728260100000,1215,1,0,up,nm
1728260400000,-0.0129,-0.0043,-0.0101,-0.0194,-0.0111,-0.0173,0.028,0.0187,-0.0165,-0.009,2.7778,-18.0775,0.5996,0.6156,0.0082,-0.0056,1728260400000,548,726.0,758.3333,947.8333,634.0833,-24.5179,-27.7363,-42.1839,-13.576,-2.3864,-50.9751,-0.0014,-0.0003,-0.0008,-0.0012,-0.001,1728260400000,1220,1,0,dn,nm
1728260700000,0.0,-0.0065,-0.0029,-0.0172,-0.0118,0.0129,0.0022,0.0287,-0.0108,-0.0072,2.7778,-16.562,1.8575,1.2579,0.0094,0.0049,1728260700000,414,481.0,622.0,935.8333,640.75,-13.9293,-33.4405,-55.7614,-35.3882,-19.5758,20.0628,0.0,-0.0008,-0.0003,-0.0011,-0.0011,1728260700000,1225,1,0,dn,nm
1728261000000,0.0,0.0,-0.0043,-0.0122,-0.0122,0.0,0.0043,0.0158,-0.0,-0.014,5.5556,-15.5269,-2.1605,-4.0179,-0.0047,0.0012,1728261000000,579,496.5,513.6667,765.0,664.3333,16.6163,12.719,-24.3137,-12.845,-0.1852,26.0995,0.0,0.0,-0.0005,-0.0009,-0.0011,1728261000000,1230,1,0,dn,nm
1728261300000,0.0129,0.0065,0.0043,-0.0029,-0.0108,0.0129,0.0129,0.0144,0.0158,-0.0101,13.8889,-11.116,-1.4143,0.7462,-0.0036,0.0093,1728261300000,455,517.0,482.6667,620.5,686.0,-11.9923,-5.732,-26.672,-33.6735,7.6275,-89.025,0.0016,0.0007,0.0005,-0.0003,-0.0009,1728261300000,1235,1,0,up,nm
1728261600000,0.0173,0.0151,0.0101,0.0036,-0.0083,0.0043,0.0151,0.0129,0.0237,-0.0061,26.4706,-6.7647,4.2957,5.71,-0.0008,0.0025,1728261600000,360,407.5,464.6667,543.3333,694.3333,-11.6564,-22.5251,-33.7423,-48.1517,-5.8735,-36.1493,0.0028,0.0021,0.0013,0.0004,-0.0007,1728261600000,1240,1,0,up,nm
1728261900000,-0.0345,-0.0086,-0.0014,-0.0029,-0.0093,-0.0517,-0.0151,0.0029,0.0129,-0.0065,5.7143,-14.9747,0.5483,-3.7474,0.004,-0.0051,1728261900000,418,389.0,411.0,462.3333,679.1667,7.455,1.7032,-9.589,-38.454,-13.4472,42.0993,-0.0048,-0.0013,-0.0002,-0.0004,-0.0008,1728261900000,1245,1,0,dn,mv
1728262200000,0.0173,-0.0086,0.0,0.0022,-0.0086,0.0518,-0.0237,-0.0043,0.0215,-0.0075,17.1429,-10.3734,5.6291,5.0808,-0.0032,0.0087,1728262200000,338,378.0,372.0,427.3333,687.5833,-10.582,-9.1398,-20.9048,-50.8423,15.9906,-68.1344,0.003,-0.0013,0.0,0.0003,-0.0007,1728262200000,1250,1,0,up,mv
1728262500000,0.0129,0.0151,-0.0014,0.0043,-0.0065,-0.0043,0.0237,-0.0115,0.0215,-0.0025,29.0323,-5.4024,1.5457,-4.0834,-0.0082,0.013,1728262500000,456,397.0,404.0,434.3333,685.0833,14.8615,12.8713,4.9885,-33.4388,-26.2615,33.8774,0.0016,0.0022,-0.0002,0.0006,-0.0005,1728262500000,1255,1,0,up,mv
1728262800000,0.0345,0.0237,0.0216,0.0101,-0.0011,0.0216,0.0323,0.023,0.0223,0.0093,85.0,2.1643,-5.536,-7.0817,-0.0228,0.0298,1728262800000,618,537.0,470.6667,440.8333,602.9167,15.0838,31.3031,40.189,2.5017,-25.1323,74.3354,0.0032,0.0026,0.0027,0.0013,-0.0001,1728262800000,1260,1,0,up,mv
1728263100000,-0.0129,0.0108,0.0115,0.0058,0.0014,-0.0474,-0.0043,0.0115,0.0086,0.014,63.6364,0.1635,0.5043,6.0403,0.0106,-0.0143,1728263100000,697,657.5,590.3333,481.1667,550.8333,6.0076,18.0689,44.8563,26.5356,41.0431,35.161,-0.0011,0.001,0.0011,0.0007,0.0002,1728263100000,1265,1,0,dn,mv
1728263400000,0.0259,0.0065,0.0158,0.0072,0.0054,0.0388,-0.0173,0.0172,0.0036,0.0205,90.9091,6.3244,-0.7892,-1.2935,-0.0118,0.0186,1728263400000,552,624.5,622.3333,513.1667,528.25,-11.6093,-11.3016,7.5674,4.496,13.4984,26.8334,0.0027,0.0006,0.0015,0.0008,0.0006,1728263400000,1270,1,0,up,nm
1728263700000,0.0302,0.028,0.0144,0.018,0.0075,0.0043,0.0172,-0.0072,0.0208,0.0212,100.0,10.4066,0.1718,0.961,-0.0067,0.0106,1728263700000,863,707.5,704.0,587.3333,524.8333,21.9788,22.5852,46.9353,64.4332,32.1481,4.6673,0.002,0.0023,0.0012,0.0018,0.0008,1728263700000,1275,1,0,up,nm
1728264000000,0.0086,0.0194,0.0216,0.0165,0.0093,-0.0216,0.0129,0.0101,0.0144,0.0205,78.3784,8.2549,-3.792,-3.9638,0.0078,-0.0061,1728264000000,1376,1119.5,930.3333,760.3333,593.8333,22.912,47.904,80.9733,131.7148,49.1568,-56.3218,0.0004,0.001,0.0013,0.0013,0.0009,1728264000000,1280,1,0,up,mv
1728264300000,-0.0302,-0.0108,0.0029,0.0093,0.0068,-0.0388,-0.0388,-0.0129,0.005,0.0187,59.4595,-3.2693,0.7903,4.5823,0.0091,-0.0069,1728264300000,593,984.5,944.0,783.1667,608.75,-39.7664,-37.1822,-24.2818,-2.5873,-15.6636,-2.5426,-0.003,-0.0006,0.0002,0.0007,0.0007,1728264300000,1285,1,0,dn,mv
1728264600000,0.0517,0.0108,0.0101,0.0122,0.0111,0.0819,-0.0086,-0.0043,0.0021,0.0233,91.8919,7.5597,-2.5079,-3.2983,0.0022,0.0175,1728264600000,931,762.0,966.6667,835.3333,638.0833,22.1785,-3.6897,11.4525,45.9057,19.7297,26.5363,0.0032,0.0008,0.0006,0.0008,0.001,1728264600000,1290,1,0,up,mv
1728264900000,0.0172,0.0345,0.0129,0.0172,0.0115,-0.0345,0.0453,-0.0086,0.0115,0.0223,92.6829,12.7099,2.5834,5.0914,-0.0243,0.0149,1728264900000,1189,1060.0,904.3333,917.3333,699.25,12.1698,31.4781,29.6148,70.0393,-15.2273,51.9808,0.0008,0.0019,0.0008,0.0011,0.001,1728264900000,1295,1,0,up,mv
1728265200000,-0.0215,-0.0022,0.0158,0.0093,0.0083,-0.0388,-0.0129,0.0129,0.0022,0.0165,78.5714,4.2175,0.5027,-2.0807,-0.0042,0.0006,1728265200000,1071,1130.0,1063.6667,1003.8333,758.5,-5.2212,0.6894,6.691,41.1997,-5.3349,35.4144,-0.0012,-0.0001,0.0009,0.0005,0.0006,1728265200000,1300,1,0,dn,mv
1728265500000,-0.0862,-0.0538,-0.0302,-0.0101,0.004,-0.0646,-0.0883,-0.0402,-0.028,0.0133,27.5,-33.8298,-13.6553,-14.158,0.0182,-0.0484,1728265500000,1534,1302.5,1264.6667,1115.6667,851.5,17.7735,21.2968,37.4963,80.1527,-3.1396,32.6012,-0.0033,-0.0024,-0.0014,-0.0005,0.0003,1728265500000,1305,1,0,dn,nm
1728265800000,-0.0172,-0.0517,-0.0416,-0.0144,0.0011,0.0689,-0.0495,-0.0546,-0.0309,0.0097,17.5,-39.6066,-2.6353,11.0201,0.029,-0.0421,1728265800000,1735,1634.5,1446.6667,1175.5,967.9167,6.1487,19.9309,47.5968,79.251,-38.4162,-1.2128,-0.0006,-0.0018,-0.0017,-0.0007,0.0001,1728265800000,1310,1,0,dn,mv
1728266100000,0.0043,-0.0065,-0.033,-0.0086,0.0004,0.0216,0.0474,-0.0488,-0.018,0.0068,20.0,-34.7609,1.85,4.4853,-0.0043,0.0093,1728266100000,800,1267.5,1356.3333,1210.0,996.5833,-36.8836,-41.0174,-33.8843,-19.7257,-0.5668,10.2151,0.0003,-0.0003,-0.0014,-0.0004,0.0,1728266100000,1315,1,0,up,nm
1728266400000,0.0345,0.0194,0.0072,-0.0115,0.0004,0.0302,0.0711,0.0373,-0.0237,0.0014,40.0,-17.6588,-0.1336,-1.9837,-0.0111,0.0162,1728266400000,793,796.5,1109.3333,1187.0,1011.1667,-0.4394,-28.5156,-33.1929,-21.5757,19.5221,20.5486,0.0025,0.0014,0.0004,-0.0006,0.0,1728266400000,1320,1,0,up,nm
1728266700000,0.0129,0.0237,0.0172,-0.0122,0.0025,-0.0216,0.0302,0.0589,-0.0294,0.0011,47.5,-10.5264,2.8353,2.9689,0.0129,0.0229,1728266700000,735,764.0,776.0,1111.3333,1014.3333,-3.7958,-5.2835,-33.8632,-27.5386,-0.9049,2.5223,0.001,0.0018,0.0013,-0.0006,0.0001,1728266700000,1325,1,0,up,mv
1728267000000,-0.0474,-0.0172,0.0,-0.0165,-0.0036,-0.0603,-0.0366,0.033,-0.0259,-0.009,20.0,-27.1274,-4.0552,-6.8905,0.0029,-0.0156,1728267000000,857,796.0,795.0,1075.6667,1039.75,7.6633,7.7987,-20.3285,-17.5763,3.3564,-24.3665,-0.0032,-0.0013,0.0,-0.0009,-0.0002,1728267000000,1330,1,0,dn,nm
1728267300000,0.0129,-0.0172,-0.0072,0.0,-0.005,0.0603,-0.041,-0.0144,0.0101,-0.0126,27.5,-17.8815,1.2186,5.2738,-0.0106,0.0068,1728267300000,694,775.5,762.0,935.6667,1025.6667,-10.5093,-8.9239,-25.8283,-32.3367,17.9838,16.7069,0.0011,-0.0013,-0.0005,0.0,-0.0003,1728267300000,1335,1,0,up,nm
1728267600000,-0.0172,-0.0022,-0.0172,0.0,-0.0072,-0.0302,0.0151,-0.0345,0.0144,-0.0165,17.5,-21.0991,4.4692,3.2506,-0.0062,-0.0025,1728267600000,631,662.5,727.3333,751.6667,963.5833,-4.7547,-13.2447,-16.0532,-34.5153,36.8506,-10.5587,-0.0016,-0.0002,-0.0014,0.0,-0.0004,1728267600000,1340,1,0,dn,nm
1728267900000,-0.0129,-0.0151,-0.0057,-0.0029,-0.0057,0.0043,0.0021,-0.0057,0.0057,-0.0126,10.0,-22.976,4.3853,-0.0839,0.0059,-0.0081,1728267900000,513,572.0,612.6667,703.8333,956.9167,-10.3147,-16.2677,-27.1134,-46.3903,7.83,28.9841,-0.0015,-0.0015,-0.0005,-0.0002,-0.0003,1728267900000,1345,1,0,dn,nm
1728268200000,0.0345,0.0108,0.0014,-0.0029,-0.0072,0.0474,0.0129,0.0086,0.0086,-0.0183,30.0,-4.7363,1.908,-2.4773,-0.0157,0.0051,1728268200000,341,427.0,495.0,628.5,907.75,-20.1405,-31.1111,-45.7438,-62.4346,-30.1836,-20.124,0.0059,0.0015,0.0002,-0.0003,-0.0005,1728268200000,1350,1,0,up,nm
1728268500000,-0.0259,0.0043,-0.0014,-0.0093,-0.0108,-0.0604,0.0194,0.0158,0.0029,-0.0223,15.0,-10.9589,1.9011,-0.0069,0.0118,-0.0186,1728268500000,228,284.5,360.6667,544.0,827.6667,-19.8594,-36.7837,-58.0882,-72.4527,-48.0353,-46.0193,-0.0066,0.0009,-0.0002,-0.001,-0.0008,1728268500000,1355,1,0,dn,nm
1728268800000,-0.0129,-0.0194,-0.0014,-0.0036,-0.0101,0.0129,-0.0302,0.0043,0.0129,-0.0183,8.8235,-11.835,3.4303,1.5292,-0.0011,0.0105,1728268800000,558,393.0,375.6667,494.1667,784.9167,41.9847,48.5359,12.9174,-28.9097,13.2605,45.8783,-0.0013,-0.0029,-0.0002,-0.0004,-0.0007,1728268800000,1360,1,0,dn,nm
1728269100000,0.0216,0.0043,-0.0057,-0.0022,-0.0011,0.0345,-0.0,-0.0072,-0.0022,-0.005,34.7826,-3.3194,1.7268,-1.7035,-0.0192,0.018,1728269100000,623,590.5,469.6667,482.3333,709.0,5.5038,32.6473,29.1638,-12.1298,43.0651,29.1638,0.002,0.0004,-0.0007,-0.0003,-0.0001,1728269100000,1365,1,0,up,nm
1728269400000,-0.0129,0.0043,-0.0014,-0.0014,-0.0007,-0.0345,0.0237,-0.0,-0.0014,-0.0018,21.7391,-8.543,5.2926,3.5657,0.0106,0.008,1728269400000,520,571.5,567.0,463.8333,607.75,-9.0114,-8.2892,12.1092,-14.4385,9.9725,12.7462,-0.0014,0.0004,-0.0001,-0.0002,-0.0001,1728269400000,1370,1,0,dn,nm
1728269700000,-0.0086,-0.0108,0.0,-0.0007,-0.0018,0.0043,-0.0151,0.0014,0.0022,-0.0022,13.0435,-14.531,3.4416,-1.851,0.0063,-0.0087,1728269700000,490,505.0,544.3333,460.0,581.9167,-2.9703,-9.9816,6.5217,-15.7955,43.506,15.0583,-0.001,-0.0012,0.0,-0.0001,-0.0002,1728269700000,1375,1,0,dn,nm
1728270000000,0.0216,0.0065,0.0,-0.0029,-0.0029,0.0302,0.0022,0.0057,-0.0,-0.0032,34.7826,-3.1203,1.5152,-1.9264,-0.0051,0.0168,1728270000000,479,484.5,496.3333,483.0,555.75,-1.1352,-3.4923,-0.8282,-13.8102,-30.3436,-51.6661,0.0026,0.0008,0.0,-0.0003,-0.0003,1728270000000,1380,1,0,up,mv
1728270300000,-0.0216,0.0,-0.0029,-0.0022,-0.0057,-0.0431,0.0108,-0.0014,0.0072,-0.0083,13.0435,-10.0375,0.0586,-1.4566,0.0051,-0.0069,1728270300000,399,439.0,456.0,511.5,527.75,-9.1116,-12.5,-21.9941,-24.396,13.2194,-51.7239,-0.0031,0.0,-0.0004,-0.0002,-0.0006,1728270300000,1385,1,0,dn,mv
1728270600000,0.0129,-0.0043,0.0043,0.0022,-0.0007,0.0345,-0.0108,0.0043,0.0057,0.0029,42.8571,-3.4562,3.8072,3.7486,-0.0012,0.0019,1728270600000,407,403.0,428.3333,486.3333,490.25,0.9926,-4.9805,-16.3125,-16.9811,13.1928,-8.6202,0.0018,-0.0006,0.0006,0.0003,-0.0001,1728270600000,1390,1,0,up,mv
1728270900000,-0.0172,-0.0022,-0.0086,-0.0043,-0.0032,-0.0302,-0.0022,-0.0086,-0.0022,0.0018,15.3846,-9.4838,4.6819,0.8747,-0.0062,-0.005,1728270900000,342,374.5,382.6667,439.5,460.9167,-8.6782,-10.6272,-22.1843,-25.8,-21.7406,-50.1464,-0.0029,-0.0003,-0.0013,-0.0006,-0.0004,1728270900000,1395,1,0,dn,mv
1728271200000,-0.0259,-0.0216,-0.0101,-0.0065,-0.004,-0.0086,-0.0172,-0.0072,-0.005,0.0032,10.5263,-12.1418,2.4774,-2.2045,0.0095,-0.0087,1728271200000,681,511.5,476.6667,466.3333,465.0833,33.1378,42.8671,46.0329,46.4254,-44.436,41.5686,-0.0022,-0.0024,-0.0012,-0.0008,-0.0005,1728271200000,1400,1,0,dn,nm
1728271500000,0.0043,-0.0108,-0.0129,-0.0043,-0.0025,0.0302,-0.0086,-0.0173,-0.0036,0.0032,15.7895,-9.3892,4.9929,2.5155,-0.0043,0.0056,1728271500000,353,517.0,458.6667,443.5,451.75,-31.7215,-23.0378,-20.4059,-21.8594,1.3919,-52.1706,0.0007,-0.0012,-0.0016,-0.0006,-0.0003,1728271500000,1405,1,0,up,nm
1728271800000,-0.0086,-0.0022,-0.0101,-0.0093,-0.0061,-0.0129,0.0194,-0.0014,-0.0065,0.0011,19.0476,-5.7876,2.1657,-2.8272,0.0086,-0.0124,1728271800000,577,465.0,537.0,459.8333,471.4167,24.086,7.4488,25.4802,22.397,15.7471,54.892,-0.0009,-0.0003,-0.0011,-0.0012,-0.0008,1728271800000,1410,1,0,dn,nm
1728272100000,0.0129,0.0022,0.0029,-0.0036,-0.0029,0.0216,0.0129,0.0129,-0.0014,0.0079,35.0,0.1497,2.1657,0.0,-0.0083,0.0118,1728272100000,456,516.5,462.0,469.3333,490.4167,-11.7135,-1.2987,-2.8409,-7.0178,11.8318,9.2281,0.0016,0.0002,0.0004,-0.0004,-0.0003,1728272100000,1415,1,0,up,nm
